BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,return
TQBR,2014-06-09,ЮУНК ао,UNKL,0,0.0,,,,1499.0,,,0,,1271.5,,0.0,513668.7,0.0,,3,0.0
TQBR,2014-06-10,ЮУНК ао,UNKL,0,0.0,,,,1499.0,,,0,,1271.5,,0.0,513668.7,0.0,,3,0.0
TQBR,2014-06-11,ЮУНК ао,UNKL,11,49222.2,1133.1,1076.4,1470.0,1369.4,1200.5,1470.0,41,,1262.9,,0.0,526639.6,0.0,,3,0.0
TQBR,2014-06-16,ЮУНК ао,UNKL,0,0.0,,,,1369.4,,,0,,1262.9,,0.0,526639.6,0.0,,3,0.0
TQBR,2014-06-17,ЮУНК ао,UNKL,0,0.0,,,,1369.4,,,0,,1262.9,,0.0,526639.6,0.0,,3,0.0
TQBR,2014-06-18,ЮУНК ао,UNKL,0,0.0,,,,1369.4,,,0,,1262.9,,0.0,526639.6,0.0,,3,0.0
TQBR,2014-06-19,ЮУНК ао,UNKL,0,0.0,,,,1369.4,,,0,,1262.9,,0.0,526639.6,0.0,,3,0.0
TQBR,2014-06-20,ЮУНК ао,UNKL,4,66450.1,1200.0,1200.0,1300.0,1201.0,1208.2,1201.0,55,,1264.4,,0.0,509538.2,0.0,,3,0.0
TQBR,2014-06-23,ЮУНК ао,UNKL,0,0.0,,,,1201.0,,,0,,1264.4,,0.0,509538.2,0.0,,3,0.0
TQBR,2014-06-24,ЮУНК ао,UNKL,0,0.0,,,,1201.0,,,0,,1264.4,,0.0,509538.2,0.0,,3,0.0
TQBR,2014-06-25,ЮУНК ао,UNKL,1,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1,,1266.0,,0.0,500068.0,0.0,,3,0.0
TQBR,2014-06-26,ЮУНК ао,UNKL,0,0.0,,,,1400.0,,,0,,1266.0,,0.0,500068.0,0.0,,3,0.0
TQBR,2014-06-27,ЮУНК ао,UNKL,0,0.0,,,,1400.0,,,0,,1266.0,,0.0,500068.0,0.0,,3,0.0
TQBR,2014-06-30,ЮУНК ао,UNKL,4,30439.8,1380.0,1380.0,1459.8,1459.8,1383.6,1459.8,22,,1275.5,,0.0,506367.8,0.0,,3,0.0
TQBR,2014-07-01,ЮУНК ао,UNKL,0,0.0,,,,1459.8,,,0,,1275.5,,0.0,506367.8,0.0,,3,0.0
TQBR,2014-07-02,ЮУНК ао,UNKL,2,4500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,3,,1277.2,,0.0,510867.8,0.0,,3,0.0
TQBR,2014-07-03,ЮУНК ао,UNKL,2,2950.0,1500.0,1450.0,1500.0,1450.0,1475.0,1450.0,2,,1279.9,,0.0,501737.8,0.0,,3,-0.0333333333333333
TQBR,2014-07-04,ЮУНК ао,UNKL,3,59402.0,1475.1,1475.1,1495.0,1485.1,1485.1,1495.0,40,,1298.2,,0.0,519279.2,0.0,,3,0.0310344827586206
TQBR,2014-07-07,ЮУНК ао,UNKL,1,2971.6,1485.8,1485.8,1485.8,1485.8,1485.8,1485.8,2,,1299.1,,0.0,522250.8,0.0,,3,-0.0061538461538461
TQBR,2014-07-08,ЮУНК ао,UNKL,0,0.0,,,,1485.8,,,0,,1299.1,,0.0,522250.8,0.0,,3,0.0
TQBR,2014-07-09,ЮУНК ао,UNKL,0,0.0,,,,1485.8,,,0,,1299.1,,0.0,522250.8,0.0,,3,0.0
TQBR,2014-07-10,ЮУНК ао,UNKL,1,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,1,,1299.2,,0.0,523583.8,0.0,,3,0.0
TQBR,2014-07-11,ЮУНК ао,UNKL,3,4500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,3,,1305.2,,0.0,501183.4,0.0,,3,0.1252813203300825
TQBR,2014-07-14,ЮУНК ао,UNKL,1,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1,,1305.6,,0.0,501334.5,0.0,,3,0.0
TQBR,2014-07-15,ЮУНК ао,UNKL,0,0.0,,,,1500.0,,,0,,1305.6,,0.0,501334.5,0.0,,3,0.0
TQBR,2014-07-16,ЮУНК ао,UNKL,0,0.0,,,,1500.0,,,0,,1305.6,,0.0,501334.5,0.0,,3,0.0
TQBR,2014-07-17,ЮУНК ао,UNKL,2,4400.0,1400.0,1400.0,1600.0,1600.0,1466.7,1600.0,3,,1306.4,,0.0,500338.5,0.0,,3,0.0
TQBR,2014-07-18,ЮУНК ао,UNKL,2,2432.0,1131.0,1131.0,1301.0,1301.0,1216.0,1301.0,2,,1305.7,,0.0,501390.5,0.0,,3,-0.186875
TQBR,2014-07-21,ЮУНК ао,UNKL,2,2899.0,1449.0,1449.0,1450.0,1449.5,1449.5,1450.0,2,,1305.9,,0.0,500149.8,0.0,,3,0.1145272867025365
TQBR,2014-07-22,ЮУНК ао,UNKL,4,10400.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,8,,1305.8,,0.0,510549.8,0.0,,3,-0.1034482758620689
TQBR,2014-07-23,ЮУНК ао,UNKL,6,65800.0,1250.0,1250.0,1300.0,1300.0,1290.2,1300.0,51,,1304.0,,0.0,576349.8,0.0,,3,0.0
TQBR,2014-07-24,ЮУНК ао,UNKL,73,1264616.3,1134.9,920.1,1200.0,1184.0,1052.1,1200.0,1202,1052.1,1052.1,1052.1,1264616.3,1264616.3,1264616.3,,3,-0.0769230769230769
TQBR,2014-07-25,ЮУНК ао,UNKL,13,181040.1,1200.0,1005.0,1200.0,1100.0,1097.2,1100.0,165,,1161.6,,0.0,571500.1,0.0,,3,-0.0833333333333333
TQBR,2014-07-28,ЮУНК ао,UNKL,6,2051149.9,1050.0,1049.9,1100.0,1100.0,1085.8,1100.0,1889,1086.8,1085.9,1086.8,2232190.0,2064349.9,2232190.0,,3,0.0
TQBR,2014-07-29,ЮУНК ао,UNKL,6,363499.0,1199.9,1100.0,1200.0,1100.0,1199.7,1100.0,303,1101.6,1104.1,1101.6,2414648.9,2308599.0,2414648.9,,3,0.0
TQBR,2014-07-30,ЮУНК ао,UNKL,3,48741.8,1249.6,1249.6,1250.0,1249.8,1249.8,1250.0,39,1104.2,1115.5,1104.2,2463390.7,2058040.8,2463390.7,,3,0.1363636363636363
TQBR,2014-07-31,ЮУНК ао,UNKL,2,2489.9,1249.9,1240.0,1249.9,1240.0,1245.0,1240.0,2,,1115.6,,0.0,2060530.7,0.0,,3,-0.008
TQBR,2014-08-01,ЮУНК ао,UNKL,0,0.0,,,,1240.0,,,0,1104.3,1115.6,1104.3,2465880.6,2060530.7,2465880.6,,3,0.0
TQBR,2014-08-04,ЮУНК ао,UNKL,0,0.0,,,,1240.0,,,0,,1115.6,,0.0,2060530.7,0.0,,3,0.0
TQBR,2014-08-05,ЮУНК ао,UNKL,2,2440.0,1240.0,1200.0,1240.0,1200.0,1220.0,1200.0,2,1089.5,1115.7,1089.5,3979777.0,2062970.7,3979777.0,,3,0.0
TQBR,2014-08-06,ЮУНК ао,UNKL,1,2600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,1086.7,1115.9,1086.7,3916577.0,2065570.7,3916577.0,,3,0.0833333333333333
TQBR,2014-08-07,ЮУНК ао,UNKL,1,2600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,1104.2,1116.1,1104.2,2654560.7,2068170.7,2654560.7,,3,0.0
TQBR,2014-08-08,ЮУНК ао,UNKL,0,0.0,,,,1300.0,,,0,1104.7,1116.1,1104.7,2473520.6,2068170.7,2473520.6,,3,0.0
TQBR,2014-08-11,ЮУНК ао,UNKL,3,3696.9,1097.0,1097.0,1300.0,1232.3,1232.3,1300.0,3,,1116.3,,0.0,2071867.6,0.0,,3,0.0
TQBR,2014-08-12,ЮУНК ао,UNKL,1,2600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,,1116.5,,0.0,2074467.6,0.0,,3,0.0
TQBR,2014-08-13,ЮУНК ао,UNKL,0,0.0,,,,1300.0,,,0,,1116.5,,0.0,2074467.6,0.0,,3,0.0
TQBR,2014-08-14,ЮУНК ао,UNKL,2,2456.4,1300.0,1156.4,1300.0,1156.4,1228.2,1156.4,2,,1116.6,,0.0,2076924.0,0.0,,3,0.0
TQBR,2014-08-15,ЮУНК ао,UNKL,2,2580.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,2,,1116.8,,0.0,2079504.0,0.0,,3,0.1155309581459701
TQBR,2014-08-18,ЮУНК ао,UNKL,1,2666.0,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,2,,1117.0,,0.0,2082170.0,0.0,,3,0.0333333333333333
TQBR,2014-08-19,ЮУНК ао,UNKL,1,2600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,,1117.2,,0.0,2084770.0,0.0,,3,-0.0247561890472618
TQBR,2014-08-20,ЮУНК ао,UNKL,1,2600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,,1117.4,,0.0,2087370.0,0.0,,3,0.0
TQBR,2014-08-21,ЮУНК ао,UNKL,0,0.0,,,,1300.0,,,0,,1117.4,,0.0,2087370.0,0.0,,3,0.0
TQBR,2014-08-22,ЮУНК ао,UNKL,1,1499.7,1499.7,1499.7,1499.7,1499.7,1499.7,1499.7,1,,1117.6,,0.0,2088869.7,0.0,,3,0.0
TQBR,2014-08-25,ЮУНК ао,UNKL,1,1600.0,1600.0,1600.0,1600.0,1499.7,1600.0,1600.0,1,,1117.9,,0.0,2090469.7,0.0,,3,0.0668800426752016
TQBR,2014-08-26,ЮУНК ао,UNKL,2,3400.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,2,,1118.5,,0.0,2093869.7,0.0,,3,0.0625
TQBR,2014-08-27,ЮУНК ао,UNKL,0,0.0,,,,1700.0,,,0,,1118.5,,0.0,2093869.7,0.0,,3,0.0
